epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,5676.59,1.11764,0.72531,1.26128,0.83139,0.89041,0.879,0.56704,1.12706,0.7107,1.3031,0.0050995,0.0050995,0.0050995
101,5732.29,1.12049,0.73024,1.25995,0.82898,0.89103,0.87853,0.5673,1.12705,0.7108,1.3027,0.00505,0.00505,0.00505
102,5788.24,1.11246,0.71347,1.26002,0.83003,0.89122,0.87898,0.56766,1.12716,0.70991,1.3025,0.0050005,0.0050005,0.0050005
103,5844.2,1.10994,0.71004,1.25466,0.82898,0.89243,0.87874,0.56816,1.12731,0.70987,1.30277,0.004951,0.004951,0.004951
104,5900.04,1.10563,0.70736,1.2617,0.82853,0.89261,0.8786,0.56844,1.12683,0.70912,1.30243,0.0049015,0.0049015,0.0049015
105,5955.81,1.10301,0.69929,1.25856,0.82809,0.89211,0.8789,0.56835,1.12739,0.70854,1.30299,0.004852,0.004852,0.004852
106,6011.53,1.10817,0.70928,1.25587,0.82952,0.88885,0.87892,0.5684,1.12737,0.70916,1.30347,0.0048025,0.0048025,0.0048025
107,6067.6,1.0993,0.70203,1.25265,0.83052,0.88878,0.87892,0.56867,1.12813,0.70735,1.30433,0.004753,0.004753,0.004753
108,6123.46,1.09897,0.69288,1.25566,0.83009,0.88887,0.87937,0.56833,1.12822,0.70761,1.30441,0.0047035,0.0047035,0.0047035
109,6179.08,1.10401,0.7044,1.24563,0.82981,0.88989,0.87959,0.56949,1.12857,0.70718,1.30492,0.004654,0.004654,0.004654
110,6234.91,1.09806,0.69129,1.25756,0.82981,0.8891,0.87806,0.56873,1.12894,0.70554,1.30566,0.0046045,0.0046045,0.0046045
111,6290.83,1.09499,0.69646,1.25203,0.82995,0.8886,0.87842,0.56933,1.12878,0.70589,1.3051,0.004555,0.004555,0.004555
112,6346.7,1.09794,0.68852,1.25073,0.82891,0.88862,0.87869,0.56929,1.12952,0.7049,1.30609,0.0045055,0.0045055,0.0045055
113,6402.63,1.09336,0.69121,1.24979,0.82969,0.88988,0.87937,0.57074,1.12987,0.70409,1.30621,0.004456,0.004456,0.004456
114,6458.76,1.09339,0.68391,1.24387,0.82828,0.89199,0.87894,0.57079,1.1301,0.70357,1.30671,0.0044065,0.0044065,0.0044065
115,6515.11,1.07692,0.67938,1.23854,0.82903,0.89368,0.878,0.57058,1.13037,0.70265,1.30718,0.004357,0.004357,0.004357
116,6570.92,1.08811,0.67473,1.24783,0.82898,0.89355,0.8775,0.57008,1.13036,0.70231,1.30712,0.0043075,0.0043075,0.0043075
117,6626.92,1.07942,0.67761,1.24356,0.82991,0.89462,0.87764,0.57037,1.13047,0.70234,1.30662,0.004258,0.004258,0.004258
118,6682.75,1.07882,0.67016,1.24202,0.83048,0.89602,0.87781,0.57061,1.13075,0.70197,1.30769,0.0042085,0.0042085,0.0042085
119,6738.73,1.07473,0.66894,1.23622,0.83002,0.89644,0.87754,0.57062,1.13068,0.70199,1.30746,0.004159,0.004159,0.004159
120,6794.46,1.0946,0.66781,1.25221,0.83053,0.89576,0.8776,0.57039,1.13061,0.70179,1.30729,0.0041095,0.0041095,0.0041095
121,6850.33,1.08025,0.65805,1.23969,0.8307,0.89556,0.87753,0.57092,1.13118,0.70123,1.3077,0.00406,0.00406,0.00406
122,6906.32,1.0684,0.65542,1.23821,0.82987,0.89614,0.87789,0.57088,1.13141,0.70053,1.30806,0.0040105,0.0040105,0.0040105
123,6962.04,1.0745,0.65594,1.23598,0.8297,0.89487,0.87732,0.57082,1.13161,0.69992,1.30829,0.003961,0.003961,0.003961
124,7017.58,1.06969,0.65334,1.23159,0.83081,0.89509,0.87762,0.57097,1.13228,0.69916,1.30918,0.0039115,0.0039115,0.0039115
125,7073.62,1.06618,0.64716,1.22832,0.83015,0.89482,0.87679,0.57054,1.13243,0.69887,1.30927,0.003862,0.003862,0.003862
126,7129.47,1.06466,0.64744,1.22988,0.8305,0.89396,0.87776,0.57162,1.13315,0.69794,1.30978,0.0038125,0.0038125,0.0038125
127,7185.77,1.06236,0.65193,1.22518,0.83259,0.8941,0.87782,0.57154,1.13339,0.69785,1.30998,0.003763,0.003763,0.003763
128,7241.35,1.0755,0.65117,1.23925,0.83233,0.89408,0.87795,0.57216,1.13383,0.69729,1.31002,0.0037135,0.0037135,0.0037135
129,7297.27,1.06585,0.64551,1.22995,0.83205,0.89365,0.8774,0.57184,1.13378,0.69679,1.31059,0.003664,0.003664,0.003664
130,7353.13,1.06593,0.64293,1.23142,0.83292,0.89392,0.87786,0.57257,1.13408,0.6963,1.31074,0.0036145,0.0036145,0.0036145
131,7408.97,1.04679,0.62875,1.21618,0.83381,0.89389,0.87731,0.57264,1.1343,0.69541,1.31097,0.003565,0.003565,0.003565
132,7464.93,1.05621,0.63176,1.22186,0.83291,0.89531,0.87757,0.57265,1.13438,0.69513,1.31112,0.0035155,0.0035155,0.0035155
133,7520.98,1.06873,0.63576,1.23355,0.83258,0.89697,0.87866,0.57252,1.13456,0.69495,1.31159,0.003466,0.003466,0.003466
